city,latitude,longitude,month,year,rainfall,elevation,Climate_Type
Yasuj,30.668,51.594,6.0,2010.0,0.6121,1870.0,
Yazd,31.897,54.367,6.0,2010.0,0.0,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,6.0,2010.0,0.6121,1372.0,
Zanjan,36.674,48.484,6.0,2010.0,7.5495,1638.0,
Nowshahr,36.649,51.496,6.0,2010.0,106.4893,-21.0,
Ahvaz,31.318,48.669,7.0,2010.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,7.0,2010.0,0.0,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,7.0,2010.0,6.8354,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,7.0,2010.0,0.0,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,7.0,2010.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,7.0,2010.0,0.0,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,7.0,2010.0,4.4889,1070.0,
Esfahan,32.653,51.667,7.0,2010.0,0.0,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,7.0,2010.0,1.0202,155.0,
Hamadan,34.798,48.514,7.0,2010.0,0.0,1741.0,
Ilam,33.636,46.42,7.0,2010.0,636.5053,1380.0,
Karaj,35.84,50.939,7.0,2010.0,1.0202,1321.0,
Kermanshah,34.314,47.065,7.0,2010.0,0.0,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,7.0,2010.0,0.204,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,7.0,2010.0,6.8354,1150.0,
Mashhad,36.297,59.605,7.0,2010.0,0.7141,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,7.0,2010.0,2.0404,1332.0,
Qazvin,36.269,50.004,7.0,2010.0,2.6525,1278.0,
Qom,34.641,50.875,7.0,2010.0,0.204,930.0,
Rasht,37.28,49.583,7.0,2010.0,19.5879,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,7.0,2010.0,0.0,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,7.0,2010.0,1.9384,-23.0,
Semnan,35.576,53.388,7.0,2010.0,0.6121,1130.0,
Shahr-e Kord,32.326,50.859,7.0,2010.0,0.0,2076.0,
Shiraz,29.591,52.583,7.0,2010.0,0.0,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,7.0,2010.0,8.7738,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,7.0,2010.0,0.9182,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,7.0,2010.0,0.102,1870.0,
Yazd,31.897,54.367,7.0,2010.0,0.102,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,7.0,2010.0,0.102,1372.0,
Zanjan,36.674,48.484,7.0,2010.0,2.2444,1638.0,
Nowshahr,36.649,51.496,7.0,2010.0,19.597900000000003,-21.0,
Ahvaz,31.318,48.669,8.0,2010.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,8.0,2010.0,1.4283,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,8.0,2010.0,57.8456,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,8.0,2010.0,2.6525,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,8.0,2010.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,8.0,2010.0,0.0,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,8.0,2010.0,1.7343,1070.0,
Esfahan,32.653,51.667,8.0,2010.0,0.204,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,8.0,2010.0,10.5081,155.0,
Hamadan,34.798,48.514,8.0,2010.0,1.0202,1741.0,
Ilam,33.636,46.42,8.0,2010.0,610.7961,1380.0,
Karaj,35.84,50.939,8.0,2010.0,20.2,1321.0,
Kermanshah,34.314,47.065,8.0,2010.0,0.204,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,8.0,2010.0,0.102,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,8.0,2010.0,30.9122,1150.0,
Mashhad,36.297,59.605,8.0,2010.0,0.0,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,8.0,2010.0,3.7748,1332.0,
Qazvin,36.269,50.004,8.0,2010.0,12.5485,1278.0,
Qom,34.641,50.875,8.0,2010.0,11.8344,930.0,
Rasht,37.28,49.583,8.0,2010.0,25.6071,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,8.0,2010.0,0.4081,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,8.0,2010.0,43.0526,-23.0,
Semnan,35.576,53.388,8.0,2010.0,3.9788,1130.0,
Shahr-e Kord,32.326,50.859,8.0,2010.0,1.2242,2076.0,
Shiraz,29.591,52.583,8.0,2010.0,1.8364,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,8.0,2010.0,18.0576,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,8.0,2010.0,4.5909,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,8.0,2010.0,6.5293,1870.0,
Yazd,31.897,54.367,8.0,2010.0,0.5101,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,8.0,2010.0,0.0,1372.0,
Zanjan,36.674,48.484,8.0,2010.0,18.3637,1638.0,
Nowshahr,36.649,51.496,8.0,2010.0,25.577099999999998,-21.0,
Ahvaz,31.318,48.669,9.0,2010.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,9.0,2010.0,0.4081,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,9.0,2010.0,14.997,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,9.0,2010.0,0.0,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,9.0,2010.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,9.0,2010.0,0.0,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,9.0,2010.0,3.9788,1070.0,
Esfahan,32.653,51.667,9.0,2010.0,0.0,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,9.0,2010.0,8.5697,155.0,
Hamadan,34.798,48.514,9.0,2010.0,0.204,1741.0,
Ilam,33.636,46.42,9.0,2010.0,676.1912,1380.0,
Karaj,35.84,50.939,9.0,2010.0,3.4687,1321.0,
Kermanshah,34.314,47.065,9.0,2010.0,0.4081,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,9.0,2010.0,0.102,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,9.0,2010.0,21.9344,1150.0,
Mashhad,36.297,59.605,9.0,2010.0,6.8354,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,9.0,2010.0,2.2444,1332.0,
Qazvin,36.269,50.004,9.0,2010.0,38.1556,1278.0,
Qom,34.641,50.875,9.0,2010.0,12.9566,930.0,
Rasht,37.28,49.583,9.0,2010.0,18.4657,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,9.0,2010.0,0.4081,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,9.0,2010.0,36.3193,-23.0,
Semnan,35.576,53.388,9.0,2010.0,0.4081,1130.0,
Shahr-e Kord,32.326,50.859,9.0,2010.0,0.0,2076.0,
Shiraz,29.591,52.583,9.0,2010.0,0.0,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,9.0,2010.0,3.5707,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,9.0,2010.0,2.0404,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,9.0,2010.0,0.0,1870.0,
Yazd,31.897,54.367,9.0,2010.0,0.0,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,9.0,2010.0,0.0,1372.0,
Zanjan,36.674,48.484,9.0,2010.0,23.5667,1638.0,
Nowshahr,36.649,51.496,9.0,2010.0,18.4757,-21.0,
Ahvaz,31.318,48.669,10.0,2010.0,0.0,20.0,Desert Climate (BWh)
Arak,34.091,49.689,10.0,2010.0,1.9384,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,10.0,2010.0,36.6253,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,10.0,2010.0,0.204,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,10.0,2010.0,0.0,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,10.0,2010.0,0.7141,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,10.0,2010.0,4.2849,1070.0,
Esfahan,32.653,51.667,10.0,2010.0,0.4081,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,10.0,2010.0,22.3425,155.0,
Hamadan,34.798,48.514,10.0,2010.0,1.1222,1741.0,
Ilam,33.636,46.42,10.0,2010.0,114.4669,1380.0,
Karaj,35.84,50.939,10.0,2010.0,26.9334,1321.0,
Kermanshah,34.314,47.065,10.0,2010.0,0.5101,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,10.0,2010.0,18.5677,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,10.0,2010.0,91.3083,1150.0,
Mashhad,36.297,59.605,10.0,2010.0,0.8162,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,10.0,2010.0,16.5273,1332.0,
Qazvin,36.269,50.004,10.0,2010.0,39.2779,1278.0,
Qom,34.641,50.875,10.0,2010.0,17.2414,930.0,
Rasht,37.28,49.583,10.0,2010.0,42.1344,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,10.0,2010.0,1.3263,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,10.0,2010.0,98.7558,-23.0,
Semnan,35.576,53.388,10.0,2010.0,3.6727,1130.0,
Shahr-e Kord,32.326,50.859,10.0,2010.0,0.204,2076.0,
Shiraz,29.591,52.583,10.0,2010.0,0.102,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,10.0,2010.0,20.6081,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,10.0,2010.0,14.4869,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,10.0,2010.0,0.3061,1870.0,
Yazd,31.897,54.367,10.0,2010.0,0.3061,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,10.0,2010.0,1.2242,1372.0,
Zanjan,36.674,48.484,10.0,2010.0,24.3829,1638.0,
Nowshahr,36.649,51.496,10.0,2010.0,42.114399999999996,-21.0,
Ahvaz,31.318,48.669,11.0,2010.0,5.203,20.0,Desert Climate (BWh)
Arak,34.091,49.689,11.0,2010.0,23.0566,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,11.0,2010.0,9.0798,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,11.0,2010.0,0.0,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,11.0,2010.0,18.9758,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,11.0,2010.0,0.102,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,11.0,2010.0,8.5697,1070.0,
Esfahan,32.653,51.667,11.0,2010.0,4.4889,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,11.0,2010.0,12.3445,155.0,
Hamadan,34.798,48.514,11.0,2010.0,13.1606,1741.0,
Ilam,33.636,46.42,11.0,2010.0,12.9566,1380.0,
Karaj,35.84,50.939,11.0,2010.0,31.9324,1321.0,
Kermanshah,34.314,47.065,11.0,2010.0,21.2202,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,11.0,2010.0,36.6253,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,11.0,2010.0,56.2132,1150.0,
Mashhad,36.297,59.605,11.0,2010.0,6.0192,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,11.0,2010.0,0.4081,1332.0,
Qazvin,36.269,50.004,11.0,2010.0,43.0526,1278.0,
Qom,34.641,50.875,11.0,2010.0,35.4011,930.0,
Rasht,37.28,49.583,11.0,2010.0,44.0728,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,11.0,2010.0,14.1808,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,11.0,2010.0,42.4405,-23.0,
Semnan,35.576,53.388,11.0,2010.0,5.6111,1130.0,
Shahr-e Kord,32.326,50.859,11.0,2010.0,7.4475,2076.0,
Shiraz,29.591,52.583,11.0,2010.0,1.2242,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,11.0,2010.0,0.0,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,11.0,2010.0,20.7101,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,11.0,2010.0,3.1626,1870.0,
Yazd,31.897,54.367,11.0,2010.0,0.204,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,11.0,2010.0,0.0,1372.0,
Zanjan,36.674,48.484,11.0,2010.0,20.7101,1638.0,
Nowshahr,36.649,51.496,11.0,2010.0,44.0428,-21.0,
Ahvaz,31.318,48.669,12.0,2010.0,9.794,20.0,Desert Climate (BWh)
Arak,34.091,49.689,12.0,2010.0,17.7515,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,12.0,2010.0,5.203,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,12.0,2010.0,0.7141,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,12.0,2010.0,0.8162,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,12.0,2010.0,0.0,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,12.0,2010.0,1.6323,1070.0,
Esfahan,32.653,51.667,12.0,2010.0,2.0404,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,12.0,2010.0,5.101,155.0,
Hamadan,34.798,48.514,12.0,2010.0,28.8718,1741.0,
Ilam,33.636,46.42,12.0,2010.0,0.9182,1380.0,
Karaj,35.84,50.939,12.0,2010.0,8.8758,1321.0,
Kermanshah,34.314,47.065,12.0,2010.0,43.4607,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,12.0,2010.0,82.6365,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,12.0,2010.0,17.8536,1150.0,
Mashhad,36.297,59.605,12.0,2010.0,4.2849,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,12.0,2010.0,8.7738,1332.0,
Qazvin,36.269,50.004,12.0,2010.0,20.9142,1278.0,
Qom,34.641,50.875,12.0,2010.0,13.1606,930.0,
Rasht,37.28,49.583,12.0,2010.0,13.2627,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,12.0,2010.0,35.095,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,12.0,2010.0,15.3031,-23.0,
Semnan,35.576,53.388,12.0,2010.0,2.8566,1130.0,
Shahr-e Kord,32.326,50.859,12.0,2010.0,7.6515,2076.0,
Shiraz,29.591,52.583,12.0,2010.0,1.3263,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,12.0,2010.0,3.2647,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,12.0,2010.0,5.203,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,12.0,2010.0,2.9586,1870.0,
Yazd,31.897,54.367,12.0,2010.0,0.204,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,12.0,2010.0,0.204,1372.0,
Zanjan,36.674,48.484,12.0,2010.0,14.3849,1638.0,
Nowshahr,36.649,51.496,12.0,2010.0,13.232700000000001,-21.0,
Ahvaz,31.318,48.669,1.0,2011.0,55.8052,20.0,Desert Climate (BWh)
Arak,34.091,49.689,1.0,2011.0,59.1718,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,1.0,2011.0,46.1132,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,1.0,2011.0,40.2981,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,1.0,2011.0,137.2174,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,1.0,2011.0,16.4253,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,1.0,2011.0,20.9142,1070.0,
Esfahan,32.653,51.667,1.0,2011.0,18.8738,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,1.0,2011.0,36.2172,155.0,
Hamadan,34.798,48.514,1.0,2011.0,46.3173,1741.0,
Ilam,33.636,46.42,1.0,2011.0,7.8556,1380.0,
Karaj,35.84,50.939,1.0,2011.0,67.1294,1321.0,
Kermanshah,34.314,47.065,1.0,2011.0,56.6213,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,1.0,2011.0,24.6889,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,1.0,2011.0,98.0416,1150.0,
Mashhad,36.297,59.605,1.0,2011.0,14.5889,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,1.0,2011.0,25.199,1332.0,
Qazvin,36.269,50.004,1.0,2011.0,74.3729,1278.0,
Qom,34.641,50.875,1.0,2011.0,55.9072,930.0,
Rasht,37.28,49.583,1.0,2011.0,35.9112,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,1.0,2011.0,47.0314,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,1.0,2011.0,69.4759,-23.0,
Semnan,35.576,53.388,1.0,2011.0,31.0142,1130.0,
Shahr-e Kord,32.326,50.859,1.0,2011.0,38.3597,2076.0,
Shiraz,29.591,52.583,1.0,2011.0,72.7405,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,1.0,2011.0,24.995,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,1.0,2011.0,54.1728,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,1.0,2011.0,50.6021,1870.0,
Yazd,31.897,54.367,1.0,2011.0,15.3031,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,1.0,2011.0,5.9172,1372.0,
Zanjan,36.674,48.484,1.0,2011.0,54.887,1638.0,
Nowshahr,36.649,51.496,1.0,2011.0,35.9212,-21.0,
Ahvaz,31.318,48.669,2.0,2011.0,36.8294,20.0,Desert Climate (BWh)
Arak,34.091,49.689,2.0,2011.0,22.1384,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,2.0,2011.0,61.4163,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,2.0,2011.0,80.4941,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,2.0,2011.0,41.0122,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,2.0,2011.0,53.7648,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,2.0,2011.0,57.0294,1070.0,
Esfahan,32.653,51.667,2.0,2011.0,20.3021,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,2.0,2011.0,41.0122,155.0,
Hamadan,34.798,48.514,2.0,2011.0,17.0374,1741.0,
Ilam,33.636,46.42,2.0,2011.0,57.5395,1380.0,
Karaj,35.84,50.939,2.0,2011.0,44.991,1321.0,
Kermanshah,34.314,47.065,2.0,2011.0,24.5869,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,2.0,2011.0,54.1728,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,2.0,2011.0,76.4133,1150.0,
Mashhad,36.297,59.605,2.0,2011.0,57.6415,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,2.0,2011.0,29.5859,1332.0,
Qazvin,36.269,50.004,2.0,2011.0,56.9274,1278.0,
Qom,34.641,50.875,2.0,2011.0,29.6879,930.0,
Rasht,37.28,49.583,2.0,2011.0,189.5539,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,2.0,2011.0,25.7091,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,2.0,2011.0,68.6597,-23.0,
Semnan,35.576,53.388,2.0,2011.0,33.1566,1130.0,
Shahr-e Kord,32.326,50.859,2.0,2011.0,42.5425,2076.0,
Shiraz,29.591,52.583,2.0,2011.0,82.3305,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,2.0,2011.0,35.6051,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,2.0,2011.0,40.6041,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,2.0,2011.0,67.8436,1870.0,
Yazd,31.897,54.367,2.0,2011.0,33.0546,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,2.0,2011.0,72.7405,1372.0,
Zanjan,36.674,48.484,2.0,2011.0,53.5607,1638.0,
Nowshahr,36.649,51.496,2.0,2011.0,189.5239,-21.0,
Ahvaz,31.318,48.669,3.0,2011.0,25.6071,20.0,Desert Climate (BWh)
Arak,34.091,49.689,3.0,2011.0,70.4961,1708.0,Cold Semi-Arid Climate (BSk)
Ardabil,38.249,48.295,3.0,2011.0,54.5809,1350.0,Humid Continental Climate (Dsb)
Bandar `Abbas,27.183,56.266,3.0,2011.0,8.9778,9.0,Hot Desert Climate (BWh)
Bandar-e Bushehr,28.923,50.82,3.0,2011.0,10.5081,18.0,Hot Semi-Arid Climate (BSh)
Birjand,32.866,59.217,3.0,2011.0,12.6505,1491.0,Cold Semi-Arid Climate (BSk)
Bojnurd,37.474,57.329,3.0,2011.0,45.8072,1070.0,
Esfahan,32.653,51.667,3.0,2011.0,23.5667,1574.0,Cold Semi-Arid Climate (BSk)
Gorgan,36.839,54.434,3.0,2011.0,28.0556,155.0,
Hamadan,34.798,48.514,3.0,2011.0,58.5597,1741.0,
Ilam,33.636,46.42,3.0,2011.0,22.7506,1380.0,
Karaj,35.84,50.939,3.0,2011.0,67.6395,1321.0,
Kermanshah,34.314,47.065,3.0,2011.0,74.3729,1350.0,Mediterranean Climate (Csa)
Kerman,30.293,57.081,3.0,2011.0,85.6971,1755.0,Cold Desert Climate (BWk)
Khorramabad,33.487,48.355,3.0,2011.0,73.7608,1150.0,
Mashhad,36.297,59.605,3.0,2011.0,21.8324,985.0,Cold Semi-Arid Climate (BSk)
Orumiyeh,37.552,45.076,3.0,2011.0,46.8274,1332.0,
Qazvin,36.269,50.004,3.0,2011.0,62.2324,1278.0,
Qom,34.641,50.875,3.0,2011.0,58.6617,930.0,
Rasht,37.28,49.583,3.0,2011.0,137.9316,-5.0,Humid Subtropical Climate (Cfa)
Sanandaj,35.314,46.998,3.0,2011.0,63.5587,1480.0,Mediterranean Climate (Csa)
Sari,36.563,53.06,3.0,2011.0,41.6243,-23.0,
Semnan,35.576,53.388,3.0,2011.0,32.9526,1130.0,
Shahr-e Kord,32.326,50.859,3.0,2011.0,47.8476,2076.0,
Shiraz,29.591,52.583,3.0,2011.0,24.791,1491.0,Mediterranean Climate (Csa)
Tabriz,38.079,46.291,3.0,2011.0,45.5011,1365.0,Cold Semi-Arid Climate (BSk)
Tehran,35.689,51.389,3.0,2011.0,53.9688,1190.0,Cold Semi-Arid Climate (BSk)
Yasuj,30.668,51.594,3.0,2011.0,31.0142,1870.0,
Yazd,31.897,54.367,3.0,2011.0,10.3041,1216.0,Cold Desert Climate (BWk)
Zahedan,29.497,60.872,3.0,2011.0,21.3223,1372.0,
Zanjan,36.674,48.484,3.0,2011.0,51.1122,1638.0,
Nowshahr,36.649,51.496,3.0,2011.0,137.9016,-21.0,
Ahvaz,31.318,48.669,4.0,2011.0,11.0182,20.0,Desert Climate (BWh)
